month,model,model_slug,weighting,n,weight_sum,k_original,k_mhb,negative_log_score,interval_score,coverage,width
2022-03,MHB,mhb,volume,1998,268436.0,0.10898054529272462,0.062060004629876785,2.125966099761862,0.1216452038448567,0.9877400944731706,0.10543947380741961
2022-03,MHB,mhb,contract_balanced,1998,56.0,0.10898054529272462,0.062060004629876785,11.668362310489591,0.8396571427803788,0.8714530533956938,0.07142438808793113
2022-04,DR normal,dr_normal,equal,5228,5228.0,0.09202949706432086,0.044692176176353245,14.08437898308278,0.2734868547234903,0.9152639632746746,0.036867811604098924
2022-04,DR normal,dr_normal,volume,5228,341189.0,0.09202949706432086,0.044692176176353245,4.852501072980635,0.14420626932363906,0.9092350574022023,0.04508057229225637
2022-04,DR normal,dr_normal,contract_balanced,5228,103.0,0.09202949706432086,0.044692176176353245,17.559708644271964,0.32730614570847283,0.8749680284085155,0.02999159841400135
2022-04,DR-AS normal,dras_normal,equal,5228,5228.0,0.09202949706432086,0.044692176176353245,13.970263215242028,0.27380130808678477,0.9215761285386379,0.04227701482949392
2022-04,DR-AS normal,dras_normal,volume,5228,341189.0,0.09202949706432086,0.044692176176353245,4.756240068792618,0.13839892746789256,0.9878395845118102,0.11487254744865183
2022-04,DR-AS normal,dras_normal,contract_balanced,5228,103.0,0.09202949706432086,0.044692176176353245,17.725463367807492,0.33685218159787705,0.9336304151568359,0.070196003973866
2022-04,"Beta, no hurdle",beta_no_hurdle,equal,5228,5228.0,0.09202949706432086,0.044692176176353245,13.657805305030088,0.27232576422252985,0.9213848508033663,0.04005635469956487
2022-04,"Beta, no hurdle",beta_no_hurdle,volume,5228,341189.0,0.09202949706432086,0.044692176176353245,4.575566083297035,0.1201286888006291,0.9802631386123234,0.08985544348930907
2022-04,"Beta, no hurdle",beta_no_hurdle,contract_balanced,5228,103.0,0.09202949706432086,0.044692176176353245,16.991789774378702,0.3266537236841448,0.9300245639140001,0.0557336408171354
2022-04,"Hurdle beta, post-hoc coherence",hurdle_posthoc,equal,5228,5228.0,0.09202949706432086,0.044692176176353245,8.719083520458241,0.27087455752567624,0.9357306809487373,0.05018498423781974
2022-04,"Hurdle beta, post-hoc coherence",hurdle_posthoc,volume,5228,341189.0,0.09202949706432086,0.044692176176353245,3.1651970715326683,0.1278718602195872,0.9864004994299347,0.10321029851079454
2022-04,"Hurdle beta, post-hoc coherence",hurdle_posthoc,contract_balanced,5228,103.0,0.09202949706432086,0.044692176176353245,9.19461410080853,0.32746325035607327,0.9417607342435066,0.06603645196714102
2022-04,MHB,mhb,equal,5228,5228.0,0.09202949706432086,0.044692176176353245,8.652397910149677,0.2710782810444803,0.9334353481254779,0.05005322213980091
2022-04,MHB,mhb,volume,5228,341189.0,0.09202949706432086,0.044692176176353245,3.166668487444126,0.12792215544782426,0.9864004994299347,0.1033666174091491
2022-04,MHB,mhb,contract_balanced,5228,103.0,0.09202949706432086,0.044692176176353245,9.087245228738599,0.327968719966636,0.9390368471046986,0.06586817494812047
2022-05,DR normal,dr_normal,equal,7090,7090.0,0.10014761362115712,0.0445149533052113,9.471826091799603,0.17819032874328192,0.9390691114245414,0.049185305592266
2022-05,DR normal,dr_normal,volume,7090,502860.0,0.10014761362115712,0.0445149533052113,13.75155774997273,0.33348933439769746,0.8773356401384083,0.09610808554705104
2022-05,DR normal,dr_normal,contract_balanced,7090,132.0,0.10014761362115712,0.0445149533052113,29.21062143197281,0.4218959339949979,0.8254785662720467,0.03793188559337256
2022-05,DR-AS normal,dras_normal,equal,7090,7090.0,0.10014761362115712,0.0445149533052113,8.262071224499,0.17328863494463798,0.9465444287729193,0.055767247148131444
2022-05,DR-AS normal,dras_normal,volume,7090,502860.0,0.10014761362115712,0.0445149533052113,3.6729473178063294,0.3029864762628106,0.974835938432168,0.1795645988953854
2022-05,DR-AS normal,dras_normal,contract_balanced,7090,132.0,0.10014761362115712,0.0445149533052113,9.940653893371268,0.35486714487902865,0.9138066306033389,0.0856682251175239
2022-05,"Beta, no hurdle",beta_no_hurdle,equal,7090,7090.0,0.10014761362115712,0.0445149533052113,8.35139382200488,0.17357729160196217,0.943582510578279,0.05379875408381944
2022-05,"Beta, no hurdle",beta_no_hurdle,volume,7090,502860.0,0.10014761362115712,0.0445149533052113,3.6451495144566377,0.29498220580193324,0.9586286441554309,0.15015838126576597
2022-05,"Beta, no hurdle",beta_no_hurdle,contract_balanced,7090,132.0,0.10014761362115712,0.0445149533052113,10.714355888816154,0.36560069302873666,0.8832179759404292,0.06908704534272175
2022-05,"Hurdle beta, post-hoc coherence",hurdle_posthoc,equal,7090,7090.0,0.10014761362115712,0.0445149533052113,3.491076062427936,0.17589477843881157,0.9430183356840618,0.06164475525466529
2022-05,"Hurdle beta, post-hoc coherence",hurdle_posthoc,volume,7090,502860.0,0.10014761362115712,0.0445149533052113,2.598693452556915,0.3029047847171661,0.9651493457423537,0.1703658919521445
2022-05,"Hurdle beta, post-hoc coherence",hurdle_posthoc,contract_balanced,7090,132.0,0.10014761362115712,0.0445149533052113,5.191549809726449,0.35826939924712137,0.8885893913969604,0.07922529970544784
2022-05,MHB,mhb,equal,7090,7090.0,0.10014761362115712,0.0445149533052113,3.481388446868615,0.17608247357050005,0.9435825105782789,0.062104578959209386
2022-05,MHB,mhb,volume,7090,502860.0,0.10014761362115712,0.0445149533052113,2.592658663490579,0.30259186988869125,0.9652090044942927,0.170132349638309
2022-05,MHB,mhb,contract_balanced,7090,132.0,0.10014761362115712,0.0445149533052113,5.15960859163703,0.3583047828900108,0.8878295360719757,0.07911599220837987
2022-06,DR normal,dr_normal,equal,8372,8372.0,0.19189483721159803,0.09261563076738867,6.088830943027242,0.11190059317786755,0.9449354992833254,0.042969196222510955
2022-06,DR normal,dr_normal,volume,8372,785075.0,0.19189483721159803,0.09261563076738867,20.837896837828797,0.6129031300374714,0.8007757220647709,0.06731229730081904
2022-06,DR normal,dr_normal,contract_balanced,8372,143.0,0.19189483721159803,0.09261563076738867,32.21968258015652,0.29363595214079696,0.8079724068586687,0.03803526980999409
2022-06,DR-AS normal,dras_normal,equal,8372,8372.0,0.19189483721159803,0.09261563076738867,4.843109735879892,0.10684727417480405,0.9593884376493074,0.0543915148076381
2022-06,DR-AS normal,dras_normal,volume,8372,785075.0,0.19189483721159803,0.09261563076738867,5.159784823234705,0.25998629120843003,0.9413495525905168,0.19428353791920733
2022-06,DR-AS normal,dras_normal,contract_balanced,8372,143.0,0.19189483721159803,0.09261563076738867,3.0870273269248516,0.16204377623471403,0.9385041860885108,0.11800997100632918
2022-06,"Beta, no hurdle",beta_no_hurdle,equal,8372,8372.0,0.19189483721159803,0.09261563076738867,4.75628055463673,0.10587983743592244,0.9577161968466317,0.05065219890309243
2022-06,"Beta, no hurdle",beta_no_hurdle,volume,8372,785075.0,0.19189483721159803,0.09261563076738867,5.148007775285182,0.3130777375646586,0.8939693659841417,0.15243681212360183
2022-06,"Beta, no hurdle",beta_no_hurdle,contract_balanced,8372,143.0,0.19189483721159803,0.09261563076738867,3.0601846665961485,0.18455644268847188,0.926392828714423,0.09378110438619426
2022-06,"Hurdle beta, post-hoc coherence",hurdle_posthoc,equal,8372,8372.0,0.19189483721159803,0.09261563076738867,3.0391619863966097,0.11042087284064503,0.9671524128045867,0.061166530680518985
2022-06,"Hurdle beta, post-hoc coherence",hurdle_posthoc,volume,8372,785075.0,0.19189483721159803,0.09261563076738867,3.0261401454731045,0.2875169026697988,0.9399407699901283,0.17213942544177918
2022-06,"Hurdle beta, post-hoc coherence",hurdle_posthoc,contract_balanced,8372,143.0,0.19189483721159803,0.09261563076738867,2.2727311811410944,0.17810695354232275,0.9350099866710486,0.10822189950916425
2022-06,MHB,mhb,equal,8372,8372.0,0.19189483721159803,0.09261563076738867,3.0333834164496656,0.11044226936408746,0.9672718585762063,0.061308607205410946
2022-06,MHB,mhb,volume,8372,785075.0,0.19189483721159803,0.09261563076738867,3.0280880237098593,0.2874873705353203,0.9399407699901283,0.17246151780824728
2022-06,MHB,mhb,contract_balanced,8372,143.0,0.19189483721159803,0.09261563076738867,2.282694826604676,0.1780098154784061,0.9350099866710486,0.10842553629986498
2022-07,DR normal,dr_normal,equal,11363,11363.0,0.21085575201482112,0.10828598777058375,4.591672169512728,0.10876388103023939,0.9528293584440729,0.04445109962084636
2022-07,DR normal,dr_normal,volume,11363,1256513.0,0.21085575201482112,0.10828598777058375,6.647146731394758,0.2689798252961193,0.8465411818262126,0.09470174324606373
2022-07,DR normal,dr_normal,contract_balanced,11363,123.0,0.21085575201482112,0.10828598777058375,11.407106200508595,0.21848305426142106,0.8901505228287032,0.0456909806418758
2022-07,DR-AS normal,dras_normal,equal,11363,11363.0,0.21085575201482112,0.10828598777058375,4.017992707527129,0.10490802893595175,0.9652380533309866,0.05591411191045816
2022-07,DR-AS normal,dras_normal,volume,11363,1256513.0,0.21085575201482112,0.10828598777058375,3.4411838277399656,0.24639014624828068,0.9759079293250448,0.21916130644852835
2022-07,DR-AS normal,dras_normal,contract_balanced,11363,123.0,0.21085575201482112,0.10828598777058375,6.882541279008434,0.20787630178195396,0.9753685241637056,0.12129350051151597
2022-07,"Beta, no hurdle",beta_no_hurdle,equal,11363,11363.0,0.21085575201482112,0.10828598777058375,4.346999456933631,0.10425476463919903,0.9633019449089149,0.05270269239849913
2022-07,"Beta, no hurdle",beta_no_hurdle,volume,11363,1256513.0,0.21085575201482112,0.10828598777058375,5.9600030043161025,0.2333223136918874,0.9640457360966421,0.1839509269418748
2022-07,"Beta, no hurdle",beta_no_hurdle,contract_balanced,11363,123.0,0.21085575201482112,0.10828598777058375,6.9368094376582405,0.19421419325469502,0.9643060838273636,0.10263540127493728
2022-07,"Hurdle beta, post-hoc coherence",hurdle_posthoc,equal,11363,11363.0,0.21085575201482112,0.10828598777058375,2.827005181564693,0.10810080458190681,0.968406230748922,0.06120655140886063
2022-07,"Hurdle beta, post-hoc coherence",hurdle_posthoc,volume,11363,1256513.0,0.21085575201482112,0.10828598777058375,5.509358281127739,0.24381588503269958,0.9678371811513291,0.20448143092985274
2022-07,"Hurdle beta, post-hoc coherence",hurdle_posthoc,contract_balanced,11363,123.0,0.21085575201482112,0.10828598777058375,2.9340919295861,0.19847222384528046,0.966311146755275,0.11315017686863893
2022-07,MHB,mhb,equal,11363,11363.0,0.21085575201482112,0.10828598777058375,2.75494847843676,0.10824465817472446,0.9686702455337499,0.06147781833407648
2022-07,MHB,mhb,volume,11363,1256513.0,0.21085575201482112,0.10828598777058375,5.5085543415272396,0.24402779887503526,0.9678371811513291,0.20463082067245011
2022-07,MHB,mhb,contract_balanced,11363,123.0,0.21085575201482112,0.10828598777058375,2.8998134813003107,0.19838328921052373,0.966311146755275,0.11348897815475321
2022-08,DR normal,dr_normal,equal,9896,9896.0,0.1711412805731759,0.08645908320926234,3.8508541192524772,0.0928593965540232,0.9703920776071138,0.04268021731107545
2022-08,DR normal,dr_normal,volume,9896,637947.0,0.1711412805731759,0.08645908320926234,5.410909510947132,0.18402042764202095,0.9446129537406712,0.08130608784613032
2022-08,DR normal,dr_normal,contract_balanced,9896,113.0,0.1711412805731759,0.08645908320926234,6.648753875326571,0.15407709209467935,0.9493630976394496,0.04187553272860185
2022-08,DR-AS normal,dras_normal,equal,9896,9896.0,0.1711412805731759,0.08645908320926234,3.7484945867921207,0.09446009223597415,0.9749393694421987,0.05004536827936318
2022-08,DR-AS normal,dras_normal,volume,9896,637947.0,0.1711412805731759,0.08645908320926234,3.538421593302094,0.1834712230620693,0.9931765491490672,0.1697401973615164
2022-08,DR-AS normal,dras_normal,contract_balanced,9896,113.0,0.1711412805731759,0.08645908320926234,5.46346422809026,0.1527657735902591,0.9789521036719719,0.09231798722460191
2022-08,"Beta, no hurdle",beta_no_hurdle,equal,9896,9896.0,0.1711412805731759,0.08645908320926234,4.220426141764921,0.09260971177712636,0.9733225545675019,0.04750276617025502
2022-08,"Beta, no hurdle",beta_no_hurdle,volume,9896,637947.0,0.1711412805731759,0.08645908320926234,3.3729634933772314,0.1605060638258205,0.9790217682660158,0.13986803817004353
2022-08,"Beta, no hurdle",beta_no_hurdle,contract_balanced,9896,113.0,0.1711412805731759,0.08645908320926234,6.6158680753998045,0.13955529228519664,0.9719958294347548,0.07618382739063105
2022-08,"Hurdle beta, post-hoc coherence",hurdle_posthoc,equal,9896,9896.0,0.1711412805731759,0.08645908320926234,2.3952107096339033,0.09689561101610267,0.9702910266774453,0.05288641421143761
2022-08,"Hurdle beta, post-hoc coherence",hurdle_posthoc,volume,9896,637947.0,0.1711412805731759,0.08645908320926234,4.675085501247128,0.17229011367707492,0.9872669673186018,0.15621886380560607
2022-08,"Hurdle beta, post-hoc coherence",hurdle_posthoc,contract_balanced,9896,113.0,0.1711412805731759,0.08645908320926234,3.967154181247131,0.14767425464607048,0.9689675692218338,0.08537169513881215
2022-08,MHB,mhb,equal,9896,9896.0,0.1711412805731759,0.08645908320926234,2.160531137812267,0.09694763124176,0.9706952303961195,0.05310922977588043
2022-08,MHB,mhb,volume,9896,637947.0,0.1711412805731759,0.08645908320926234,2.6368434235684193,0.1724371768306069,0.9872685348469388,0.1563638569756519
2022-08,MHB,mhb,contract_balanced,9896,113.0,0.1711412805731759,0.08645908320926234,2.428774283445642,0.14797167670886413,0.9689778954266437,0.08548523445912284
2022-09,DR normal,dr_normal,equal,7449,7449.0,0.16846852226195855,0.08269746251973789,8.840639630186326,0.165108136160594,0.9228084306618337,0.040073048636994166
2022-09,DR normal,dr_normal,volume,7449,1089411.0,0.16846852226195855,0.08269746251973789,16.003807816582828,0.21472218316455172,0.8482427660451382,0.05493193582724063
2022-09,DR normal,dr_normal,contract_balanced,7449,106.0,0.16846852226195855,0.08269746251973789,12.249663971041112,0.19605031865047376,0.9150391474153491,0.046394234570794154
2022-09,DR-AS normal,dras_normal,equal,7449,7449.0,0.16846852226195855,0.08269746251973789,6.966484664782815,0.15310958844382466,0.9409316686803597,0.053315807412482104
2022-09,DR-AS normal,dras_normal,volume,7449,1089411.0,0.16846852226195855,0.08269746251973789,3.421372536305119,0.17878756089236283,0.981353226651833,0.15165275905009803
2022-09,DR-AS normal,dras_normal,contract_balanced,7449,106.0,0.16846852226195855,0.08269746251973789,3.361919660497935,0.15063363131419918,0.9849368102602901,0.11513038674371848
2022-09,"Beta, no hurdle",beta_no_hurdle,equal,7449,7449.0,0.16846852226195855,0.08269746251973789,8.207321478983264,0.15133390403923683,0.9398576990200025,0.049427128280583946
2022-09,"Beta, no hurdle",beta_no_hurdle,volume,7449,1089411.0,0.16846852226195855,0.08269746251973789,3.307397585914585,0.16107672591382224,0.9755298964302729,0.12316383225283903
2022-09,"Beta, no hurdle",beta_no_hurdle,contract_balanced,7449,106.0,0.16846852226195855,0.08269746251973789,3.9039798662755425,0.1394992875168223,0.9816778736630742,0.09823712540306176
2022-09,"Hurdle beta, post-hoc coherence",hurdle_posthoc,equal,7449,7449.0,0.16846852226195855,0.08269746251973789,3.364219020775539,0.15281042858449131,0.9301919720767888,0.0535639639940072
2022-09,"Hurdle beta, post-hoc coherence",hurdle_posthoc,volume,7449,1089411.0,0.16846852226195855,0.08269746251973789,2.976363367929221,0.16730183868479587,0.9782111618112908,0.1347282273588609
2022-09,"Hurdle beta, post-hoc coherence",hurdle_posthoc,contract_balanced,7449,106.0,0.16846852226195855,0.08269746251973789,2.4916318991732878,0.1419308286499488,0.9821654489279497,0.10362219843849851
2022-09,MHB,mhb,equal,7449,7449.0,0.16846852226195855,0.08269746251973789,3.3185532426279707,0.15270895169324614,0.9312659417371458,0.0537325330068931
2022-09,MHB,mhb,volume,7449,1089411.0,0.16846852226195855,0.08269746251973789,2.9745485756167027,0.16752447903603274,0.9791281710942887,0.1348867506831349
2022-09,MHB,mhb,contract_balanced,7449,106.0,0.16846852226195855,0.08269746251973789,2.474636896595767,0.14323705202262904,0.9823159083696631,0.10491133877414485
2022-10,DR normal,dr_normal,equal,3612,3612.0,0.1521045036638467,0.0776703784317408,5.814865317633537,0.14272936804507455,0.9338316722037652,0.06091567730048229
2022-10,DR normal,dr_normal,volume,3612,553028.0,0.1521045036638467,0.0776703784317408,10.258709765928991,0.20668823869327008,0.8989002365160533,0.07443872902234842
2022-10,DR normal,dr_normal,contract_balanced,3612,78.0,0.1521045036638467,0.0776703784317408,11.448400945181294,0.25095823911549486,0.8825202886390389,0.05059279610572284
2022-10,DR-AS normal,dras_normal,equal,3612,3612.0,0.1521045036638467,0.0776703784317408,5.029280401047481,0.13793550165693313,0.9548726467331117,0.07848163119283813
2022-10,DR-AS normal,dras_normal,volume,3612,553028.0,0.1521045036638467,0.0776703784317408,3.065330442534172,0.1893024253081746,0.9931016151080957,0.18177173688310133
2022-10,DR-AS normal,dras_normal,contract_balanced,3612,78.0,0.1521045036638467,0.0776703784317408,6.869031217003251,0.19524624237756405,0.9811594128077371,0.13201571743999957
2022-10,"Beta, no hurdle",beta_no_hurdle,equal,3612,3612.0,0.1521045036638467,0.0776703784317408,4.515726320008591,0.13433042637102532,0.9537652270210408,0.07285207128630289
2022-10,"Beta, no hurdle",beta_no_hurdle,volume,3612,553028.0,0.1521045036638467,0.0776703784317408,2.893952486991029,0.16006995005686292,0.9905502072227806,0.15008712525857304
2022-10,"Beta, no hurdle",beta_no_hurdle,contract_balanced,3612,78.0,0.1521045036638467,0.0776703784317408,6.748317992313383,0.1743495363950845,0.9785157675776766,0.10944936711003195
2022-10,"Hurdle beta, post-hoc coherence",hurdle_posthoc,equal,3612,3612.0,0.1521045036638467,0.0776703784317408,3.152265902744906,0.13894664079451807,0.9493355481727573,0.07979124936552683
2022-10,"Hurdle beta, post-hoc coherence",hurdle_posthoc,volume,3612,553028.0,0.1521045036638467,0.0776703784317408,2.7209050045072782,0.17531625709086812,0.9930546012136818,0.1670236956072692
2022-10,"Hurdle beta, post-hoc coherence",hurdle_posthoc,contract_balanced,3612,78.0,0.1521045036638467,0.0776703784317408,4.225669371046642,0.1830789556598129,0.9798533784698422,0.11774526827088708
2022-10,MHB,mhb,equal,3612,3612.0,0.1521045036638467,0.0776703784317408,2.9424767843334925,0.1394268180417169,0.9490586932447396,0.08030986363327283
2022-10,MHB,mhb,volume,3612,553028.0,0.1521045036638467,0.0776703784317408,2.7199033691803076,0.175313702780871,0.9930546012136818,0.16701442845257652
2022-10,MHB,mhb,contract_balanced,3612,78.0,0.1521045036638467,0.0776703784317408,4.225970133932995,0.18306350645225092,0.9795246473718804,0.11775914144007611
2022-11,DR normal,dr_normal,equal,1013,1013.0,0.13717453676521246,0.0710545379806028,32.8997611470926,0.6143148665364255,0.824284304047384,0.077245074169326
2022-11,DR normal,dr_normal,volume,1013,354608.0,0.13717453676521246,0.0710545379806028,6.708255416373945,0.2768943739814798,0.7879404863962459,0.0639592376107918
2022-11,DR normal,dr_normal,contract_balanced,1013,71.0,0.13717453676521246,0.0710545379806028,202.30663400532652,3.0168992762312,0.4436671304489823,0.039370263087784185
2022-11,DR-AS normal,dras_normal,equal,1013,1013.0,0.13717453676521246,0.0710545379806028,28.865452175288436,0.5603735619028278,0.8746298124383021,0.11344342447739954
2022-11,DR-AS normal,dras_normal,volume,1013,354608.0,0.13717453676521246,0.0710545379806028,3.281505786365992,0.22033734395144655,0.9749300636195462,0.18046566687127508
2022-11,DR-AS normal,dras_normal,contract_balanced,1013,71.0,0.13717453676521246,0.0710545379806028,184.85410630517197,2.804105184951377,0.5749050434417623,0.11215305090781229
2022-11,"Beta, no hurdle",beta_no_hurdle,equal,1013,1013.0,0.13717453676521246,0.0710545379806028,29.710113708730432,0.565716160277179,0.8657453109575519,0.10176581692445172
2022-11,"Beta, no hurdle",beta_no_hurdle,volume,1013,354608.0,0.13717453676521246,0.0710545379806028,3.5114284289297784,0.20643822411818213,0.9707000406082209,0.14726281519483378
2022-11,"Beta, no hurdle",beta_no_hurdle,contract_balanced,1013,71.0,0.13717453676521246,0.0710545379806028,185.54988313302334,2.835796498642509,0.5531792596728957,0.09343633322099017
2022-11,"Hurdle beta, post-hoc coherence",hurdle_posthoc,equal,1013,1013.0,0.13717453676521246,0.0710545379806028,19.581339266842054,0.5647741832254858,0.8726554787759131,0.11929918605442227
2022-11,"Hurdle beta, post-hoc coherence",hurdle_posthoc,volume,1013,354608.0,0.13717453676521246,0.0710545379806028,3.10514879035056,0.2138423637370663,0.9719041871587781,0.16097606813257992
2022-11,"Hurdle beta, post-hoc coherence",hurdle_posthoc,contract_balanced,1013,71.0,0.13717453676521246,0.0710545379806028,128.86216370646997,2.788158892975769,0.5390647920532007,0.104966444016054
2022-11,MHB,mhb,equal,1013,1013.0,0.13717453676521246,0.0710545379806028,18.668192024851287,0.56456774074915,0.8726554787759131,0.1196535756759701
2022-11,MHB,mhb,volume,1013,354608.0,0.13717453676521246,0.0710545379806028,3.1067185702248814,0.21388850833928952,0.9717998465911654,0.1609700133979113
2022-11,MHB,mhb,contract_balanced,1013,71.0,0.13717453676521246,0.0710545379806028,126.94291273571893,2.786165103316329,0.5390647447642243,0.10471068691219251
2022-12,DR normal,dr_normal,equal,884,884.0,0.13337427464390353,0.07032394245781719,23.708950811386195,0.4285155965398243,0.8812217194570134,0.09874102058563365
2022-12,DR normal,dr_normal,volume,884,379897.0,0.13337427464390353,0.07032394245781719,11.27886645201694,0.28227633556137555,0.813817955919631,0.08508965244904669
2022-12,DR normal,dr_normal,contract_balanced,884,56.00000000000001,0.13337427464390353,0.07032394245781719,61.505597717671385,0.9683235626968932,0.7845937989781637,0.053164211243953395
2022-12,DR-AS normal,dras_normal,equal,884,884.0,0.13337427464390353,0.07032394245781719,17.514426475950696,0.3920583127341517,0.920814479638009,0.13044460713933592
2022-12,DR-AS normal,dras_normal,volume,884,379897.0,0.13337427464390353,0.07032394245781719,3.397551559812446,0.28221232774278604,0.9884547653706136,0.21105042658049417
2022-12,DR-AS normal,dras_normal,contract_balanced,884,56.00000000000001,0.13337427464390353,0.07032394245781719,31.442308261881806,0.8293916607406833,0.876640568682425,0.12276902863084793
2022-12,"Beta, no hurdle",beta_no_hurdle,equal,884,884.0,0.13337427464390353,0.07032394245781719,19.31412328603456,0.3903953878473072,0.9140271493212668,0.1221654133896577
2022-12,"Beta, no hurdle",beta_no_hurdle,volume,884,379897.0,0.13337427464390353,0.07032394245781719,3.3883075683332717,0.2682758027164144,0.9853118082006438,0.18610146920503357
2022-12,"Beta, no hurdle",beta_no_hurdle,contract_balanced,884,56.00000000000001,0.13337427464390353,0.07032394245781719,33.39448251978061,0.8382119369292484,0.8843994516479141,0.1094909154425811
2022-12,"Hurdle beta, post-hoc coherence",hurdle_posthoc,equal,884,884.0,0.13337427464390353,0.07032394245781719,15.437086650997353,0.4009259441122123,0.9219457013574659,0.1418399086529658
2022-12,"Hurdle beta, post-hoc coherence",hurdle_posthoc,volume,884,379897.0,0.13337427464390353,0.07032394245781719,3.089459767117647,0.27693325939927504,0.9863910480998797,0.1991863373401421
2022-12,"Hurdle beta, post-hoc coherence",hurdle_posthoc,contract_balanced,884,56.00000000000001,0.13337427464390353,0.07032394245781719,30.25429893894126,0.8364674065653324,0.8546972483622515,0.11619017459080891
2022-12,MHB,mhb,equal,884,884.0,0.13337427464390353,0.07032394245781719,14.597856226082412,0.40097497636572277,0.9230769230769229,0.14243794359163534
2022-12,MHB,mhb,volume,884,379897.0,0.13337427464390353,0.07032394245781719,3.0830640194640697,0.2768158292301164,0.9863910480998797,0.19911298004119443
2022-12,MHB,mhb,contract_balanced,884,56.00000000000001,0.13337427464390353,0.07032394245781719,30.06929543609268,0.8366361055199256,0.8546972483622515,0.11654084286102889
2023-01,DR normal,dr_normal,equal,437,437.0,0.13072317245364592,0.06959804106373137,20.238856335212482,0.42317211878678473,0.8215102974828374,0.09183974471564707
2023-01,DR normal,dr_normal,volume,437,229733.0,0.13072317245364592,0.06959804106373137,8.741772223126874,0.20826720016883252,0.8302942981635202,0.07091317834371644
2023-01,DR normal,dr_normal,contract_balanced,437,35.0,0.13072317245364592,0.06959804106373137,57.170078553366125,0.9601977149203171,0.5939463245403436,0.055602211521487754
2023-01,DR-AS normal,dras_normal,equal,437,437.0,0.13072317245364592,0.06959804106373137,16.7515775202092,0.38059208546120227,0.8764302059496567,0.12771421948092943
2023-01,DR-AS normal,dras_normal,volume,437,229733.0,0.13072317245364592,0.06959804106373137,3.2833941670285025,0.19653254949500576,0.9978801478237779,0.19198973851078927
2023-01,DR-AS normal,dras_normal,contract_balanced,437,35.0,0.13072317245364592,0.06959804106373137,31.355697581849224,0.7974894671175894,0.7733143690601573,0.13412935625704656
2023-01,"Beta, no hurdle",beta_no_hurdle,equal,437,437.0,0.13072317245364592,0.06959804106373137,17.143885723096233,0.37560697834684253,0.8649885583524026,0.11817345069349308
2023-01,"Beta, no hurdle",beta_no_hurdle,volume,437,229733.0,0.13072317245364592,0.06959804106373137,3.123942046911343,0.18434170823622506,0.9388551057096717,0.1722781993284023
2023-01,"Beta, no hurdle",beta_no_hurdle,contract_balanced,437,35.0,0.13072317245364592,0.06959804106373137,31.37643805016757,0.788502543235923,0.7674955550862046,0.11572807201264591
2023-01,"Hurdle beta, post-hoc coherence",hurdle_posthoc,equal,437,437.0,0.13072317245364592,0.06959804106373137,10.71237968923345,0.37602864650183343,0.8855835240274599,0.13555165580981388
