month,model,model_slug,weighting,n,weight_sum,k_original,k_mhb,negative_log_score,interval_score,coverage,width
2022-03,DR normal,dr_normal,equal,1921,1921.0,0.07487466384170889,0.036064935721810396,10.313115918048043,0.15213533611315422,0.9463820926600728,0.025612165236816045
2022-03,DR normal,dr_normal,volume,1921,266251.0,0.07487466384170889,0.036064935721810396,6.590971130596163,0.0966454579255908,0.9422800289951965,0.041237832324428764
2022-03,DR normal,dr_normal,contract_balanced,1921,54.0,0.07487466384170889,0.036064935721810396,11.287550272634526,0.25571422179229686,0.8532729947092141,0.026366691371617335
2022-03,DR-AS normal,dras_normal,equal,1921,1921.0,0.07487466384170889,0.036064935721810396,9.395245538954772,0.1469977208580529,0.9614783966684018,0.0325152358288114
2022-03,DR-AS normal,dras_normal,volume,1921,266251.0,0.07487466384170889,0.036064935721810396,2.7542706739317104,0.11673257826512155,0.9842291672143955,0.09796467584074006
2022-03,DR-AS normal,dras_normal,contract_balanced,1921,54.0,0.07487466384170889,0.036064935721810396,4.291983679662725,0.1939346690766417,0.9226345823565167,0.05808076192096488
2022-03,"Beta, no hurdle",beta_no_hurdle,equal,1921,1921.0,0.07487466384170889,0.036064935721810396,9.682014392667604,0.14752252652994136,0.9583550234252993,0.029683077940671553
2022-03,"Beta, no hurdle",beta_no_hurdle,volume,1921,266251.0,0.07487466384170889,0.036064935721810396,2.6680525408154105,0.10357604101115758,0.9642930918569321,0.07609618266407847
2022-03,"Beta, no hurdle",beta_no_hurdle,contract_balanced,1921,54.0,0.07487466384170889,0.036064935721810396,4.2926637969933354,0.20927957205528588,0.9034174739013907,0.04585167010981097
2022-03,"Hurdle beta, post-hoc coherence",hurdle_posthoc,equal,1921,1921.0,0.07487466384170889,0.036064935721810396,5.049982448552733,0.14757958999411575,0.9640812077043206,0.035670215315870286
2022-03,"Hurdle beta, post-hoc coherence",hurdle_posthoc,volume,1921,266251.0,0.07487466384170889,0.036064935721810396,2.102633530135228,0.10527984606444535,0.980469556921852,0.08472725366830405
2022-03,"Hurdle beta, post-hoc coherence",hurdle_posthoc,contract_balanced,1921,54.0,0.07487466384170889,0.036064935721810396,2.3168029715338663,0.19549727273401676,0.9136714096847007,0.05622798131389993
2022-03,MHB,mhb,equal,1921,1921.0,0.07487466384170889,0.036064935721810396,5.050022502031151,0.1475750318859912,0.9640812077043206,0.035667202091650474
2022-03,MHB,mhb,volume,1921,266251.0,0.07487466384170889,0.036064935721810396,2.102743465464899,0.10527382601805839,0.980469556921852,0.0847239241400686
2022-03,MHB,mhb,contract_balanced,1921,54.0,0.07487466384170889,0.036064935721810396,2.3174231840077963,0.1954889057194784,0.9136714096847007,0.05622871487209491
