category,regime,model,model_slug,weighting,n,weight_sum,negative_log_score,interval_score
Sports,active,DR-AS normal,dras_normal,volume,8717,94516622.0,5.203929606247716,0.5155394506591575
Sports,active,"Beta, no hurdle",beta_no_hurdle,volume,8717,94516622.0,18.243804818931363,0.525750215805734
Sports,active,"Hurdle beta, post-hoc coherence",hurdle_posthoc,volume,8717,94516622.0,20.32139023444548,0.5438825999671106
Sports,active,MHB,mhb,volume,8717,94516622.0,18.91307307229709,0.5465331932999542
Sports,active,DR normal,dr_normal,contract_balanced,8717,211.0,19.993888862743937,0.7942504945029837
Sports,active,DR-AS normal,dras_normal,contract_balanced,8717,211.0,19.611749800756,0.7870131602579712
Sports,active,"Beta, no hurdle",beta_no_hurdle,contract_balanced,8717,211.0,39.74365800359306,0.8061529718152831
Sports,active,"Hurdle beta, post-hoc coherence",hurdle_posthoc,contract_balanced,8717,211.0,31.81471722782418,0.8477640834136349
Sports,active,MHB,mhb,contract_balanced,8717,211.0,26.048598622341274,0.8486368788189002
All,inactive,DR normal,dr_normal,equal,654982,654982.0,1.178254401550432,0.034741508045812206
All,inactive,DR-AS normal,dras_normal,equal,654982,654982.0,1.2066505315088993,0.03587995430368459
All,inactive,"Beta, no hurdle",beta_no_hurdle,equal,654982,654982.0,1.3090910208318338,0.035945549022096096
All,inactive,"Hurdle beta, post-hoc coherence",hurdle_posthoc,equal,654982,654982.0,0.1777288245208406,0.019072572440576693
All,inactive,MHB,mhb,equal,654982,654982.0,0.18377702821040456,0.020056174255708256
All,inactive,DR normal,dr_normal,volume,654982,581073910.37,1.6782248665328108,0.08130338787885297
All,inactive,DR-AS normal,dras_normal,volume,654982,581073910.37,2.4942815845050235,0.12310958990700037
All,inactive,"Beta, no hurdle",beta_no_hurdle,volume,654982,581073910.37,4.902814427261506,0.10847242768043626
All,inactive,"Hurdle beta, post-hoc coherence",hurdle_posthoc,volume,654982,581073910.37,3.2954736020483386,0.11623774138541959
All,inactive,MHB,mhb,volume,654982,581073910.37,3.293708540524062,0.11622950641301691
All,inactive,DR normal,dr_normal,contract_balanced,654982,1389.0,2.0963917932704623,0.11738745529992098
All,inactive,DR-AS normal,dras_normal,contract_balanced,654982,1389.0,2.5041953514393724,0.13967418415138652
All,inactive,"Beta, no hurdle",beta_no_hurdle,contract_balanced,654982,1389.0,5.811183119365078,0.13673719659268216
All,inactive,"Hurdle beta, post-hoc coherence",hurdle_posthoc,contract_balanced,654982,1389.0,4.00969852987334,0.13969086807849912
All,inactive,MHB,mhb,contract_balanced,654982,1389.0,4.006647215445271,0.14066499813534386
Economics,inactive,DR normal,dr_normal,equal,408882,408882.0,1.486876443053147,0.045813550134156285
Economics,inactive,DR-AS normal,dras_normal,equal,408882,408882.0,1.5075356843682441,0.046979615480174305
Economics,inactive,"Beta, no hurdle",beta_no_hurdle,equal,408882,408882.0,1.6009907158739582,0.047320135509494377
Economics,inactive,"Hurdle beta, post-hoc coherence",hurdle_posthoc,equal,408882,408882.0,0.1827000292930524,0.024814528921159602
Economics,inactive,MHB,mhb,equal,408882,408882.0,0.19198973395556682,0.026399270870728804
Economics,inactive,DR normal,dr_normal,volume,408882,46564747.370000005,2.1103100965205064,0.0882563627758311
Economics,inactive,DR-AS normal,dras_normal,volume,408882,46564747.370000005,2.4407198611463525,0.10680930709044989
Economics,inactive,"Beta, no hurdle",beta_no_hurdle,volume,408882,46564747.370000005,2.5975871981459835,0.10289000247524598
Economics,inactive,"Hurdle beta, post-hoc coherence",hurdle_posthoc,volume,408882,46564747.370000005,0.7581517104484491,0.10209303169058882
Economics,inactive,MHB,mhb,volume,408882,46564747.370000005,0.7445490892842686,0.10258375955526933
Economics,inactive,DR normal,dr_normal,contract_balanced,408882,1096.0,2.0639137406208414,0.09304921871648336
Economics,inactive,DR-AS normal,dras_normal,contract_balanced,408882,1096.0,2.497025934231432,0.11931504958370606
Economics,inactive,"Beta, no hurdle",beta_no_hurdle,contract_balanced,408882,1096.0,3.493724743506506,0.11380760250138311
Economics,inactive,"Hurdle beta, post-hoc coherence",hurdle_posthoc,contract_balanced,408882,1096.0,1.6621414192922879,0.11565138528845695
Economics,inactive,MHB,mhb,contract_balanced,408882,1096.0,1.6549483786449555,0.11676388432905688
Politics,inactive,DR normal,dr_normal,equal,4517,4517.0,1.3872537699799146,0.03957030390140711
Politics,inactive,DR-AS normal,dras_normal,equal,4517,4517.0,1.8483474416030816,0.05982357547276502
Politics,inactive,"Beta, no hurdle",beta_no_hurdle,equal,4517,4517.0,1.9862841460993024,0.051949111537772846
Politics,inactive,"Hurdle beta, post-hoc coherence",hurdle_posthoc,equal,4517,4517.0,0.6613940118710387,0.04436547320499331
Politics,inactive,MHB,mhb,equal,4517,4517.0,0.6662463476180801,0.044292131148197855
Politics,inactive,DR normal,dr_normal,volume,4517,283010832.0,1.2975720805149578,0.036288253220329636
Politics,inactive,DR-AS normal,dras_normal,volume,4517,283010832.0,2.588162995786582,0.10979826389904886
Politics,inactive,"Beta, no hurdle",beta_no_hurdle,volume,4517,283010832.0,2.4049308440548427,0.08205344440104527
Politics,inactive,"Hurdle beta, post-hoc coherence",hurdle_posthoc,volume,4517,283010832.0,1.0615004846231624,0.08759108838926748
Politics,inactive,MHB,mhb,volume,4517,283010832.0,1.0695512984105728,0.08745506402959681
Politics,inactive,DR normal,dr_normal,contract_balanced,4517,13.0,2.0441104928768925,0.07858668183454837
Politics,inactive,DR-AS normal,dras_normal,contract_balanced,4517,13.0,2.759175032145289,0.13147515648124847
Politics,inactive,"Beta, no hurdle",beta_no_hurdle,contract_balanced,4517,13.0,10.287235314956597,0.1160341735099541
Politics,inactive,"Hurdle beta, post-hoc coherence",hurdle_posthoc,contract_balanced,4517,13.0,8.409436528212689,0.12299804024593021
Politics,inactive,MHB,mhb,contract_balanced,4517,13.0,8.394976114969587,0.12302676742388881
Sports,inactive,DR normal,dr_normal,equal,241583,241583.0,0.6520002871429231,0.015911663296612023
Sports,inactive,DR-AS normal,dras_normal,equal,241583,241583.0,0.6854008243095924,0.016645964337560312
Sports,inactive,"Beta, no hurdle",beta_no_hurdle,equal,241583,241583.0,0.8023856133526354,0.016394704119831897
Sports,inactive,"Hurdle beta, post-hoc coherence",hurdle_posthoc,equal,241583,241583.0,0.1602716698330838,0.008881330993758946
Sports,inactive,MHB,mhb,equal,241583,241583.0,0.16085595567525976,0.00886725844861004
Sports,inactive,DR normal,dr_normal,volume,241583,251498331.0,2.0265727929345383,0.1306715373348944
Sports,inactive,DR-AS normal,dras_normal,volume,241583,251498331.0,2.3985538391020937,0.1411067988027756
Sports,inactive,"Beta, no hurdle",beta_no_hurdle,volume,241583,251498331.0,8.140491716963558,0.13923526665087116
Sports,inactive,"Hurdle beta, post-hoc coherence",hurdle_posthoc,volume,241583,251498331.0,6.27914486747257,0.1510926761961722
Sports,inactive,MHB,mhb,volume,241583,251498331.0,6.268525727053195,0.15113585986461803
Sports,inactive,DR normal,dr_normal,contract_balanced,241583,280.0,2.2259475168743927,0.21445573155169764
Sports,inactive,DR-AS normal,dras_normal,contract_balanced,241583,280.0,2.520420156477679,0.21974632288670637
Sports,inactive,"Beta, no hurdle",beta_no_hurdle,contract_balanced,241583,280.0,14.674560624359028,0.22745139096460795
Sports,inactive,"Hurdle beta, post-hoc coherence",hurdle_posthoc,contract_balanced,241583,280.0,12.994434241367703,0.23456329629174769
Sports,inactive,MHB,mhb,contract_balanced,241583,280.0,13.008124534871445,0.23503970431727064
