seed,true_k,fitted_k,relative_k_error,release_mae,hazard_mae,hazard_bias,update_rate_error,coverage_95,mean_interval_score,mean_negative_log_score,minimum_coherence_margin
9200,0.7,0.5995801118419144,-0.14345698308297938,0.0012593533787941587,0.009985670592805567,-0.007993701575136698,-0.02161253916000694,0.9496,0.480213714579468,2.3983099378999997,0.021261279812790718
9201,0.7,0.9929310443011817,0.4184729204302597,0.0034163310187060774,0.013206258322661452,0.0024352860134081254,0.00868357093783001,0.9628,0.4738991532668717,2.2561572702615726,0.021725816418242228
9202,0.7,0.6729479567436483,-0.03864577608050241,0.00036029551267005117,0.013212311525193678,-0.009403775306010288,-0.009794429222658052,0.9536,0.46336885839395364,2.3005652924543196,0.01709306450985336
