month,model,model_slug,weighting,n,weight_sum,k_original,k_mhb,negative_log_score,interval_score,coverage,width
2025-05,DR normal,dr_normal,contract_balanced,52862,194.0,0.014914551910928093,0.006493952813358312,9.136885824022572,0.17970676845887673,0.9641075186393853,0.055891417887141755
2025-05,DR-AS normal,dras_normal,equal,52862,52862.0,0.014914551910928093,0.006493952813358312,1.8143921261842673,0.0463022458940687,0.9899360599296279,0.03853602927172976
2025-05,DR-AS normal,dras_normal,volume,52862,9176560.0,0.014914551910928093,0.006493952813358312,2.849064535903743,0.15424763292472388,0.9913900197895508,0.14311828519636383
2025-05,DR-AS normal,dras_normal,contract_balanced,52862,194.0,0.014914551910928093,0.006493952813358312,6.088197353559197,0.17298421577858317,0.9702815025292448,0.07161272048010142
2025-05,"Beta, no hurdle",beta_no_hurdle,equal,52862,52862.0,0.014914551910928093,0.006493952813358312,1.8028659574666164,0.046522933578879606,0.9899171427490444,0.03850143206562594
2025-05,"Beta, no hurdle",beta_no_hurdle,volume,52862,9176560.0,0.014914551910928093,0.006493952813358312,2.857649749184082,0.15366712369078261,0.9871758044408798,0.1390320088046632
2025-05,"Beta, no hurdle",beta_no_hurdle,contract_balanced,52862,194.0,0.014914551910928093,0.006493952813358312,6.0460301007187525,0.17773726251572564,0.968658574446355,0.0669184085306554
2025-05,"Hurdle beta, post-hoc coherence",hurdle_posthoc,equal,52862,52862.0,0.014914551910928093,0.006493952813358312,8.207744811142042,0.05221743164632846,0.9212288600506978,0.023192806500095777
2025-05,"Hurdle beta, post-hoc coherence",hurdle_posthoc,volume,52862,9176560.0,0.014914551910928093,0.006493952813358312,4.498823543909071,0.16453928464602643,0.9701660535102478,0.14508371366167094
2025-05,"Hurdle beta, post-hoc coherence",hurdle_posthoc,contract_balanced,52862,194.0,0.014914551910928093,0.006493952813358312,7.7063594650129446,0.17569809069268527,0.9607262599686199,0.06428454746984229
2025-05,MHB,mhb,equal,52862,52862.0,0.014914551910928093,0.006493952813358312,1.2627562597896564,0.052124120929697385,0.9245772010139607,0.024155170912082857
2025-05,MHB,mhb,volume,52862,9176560.0,0.014914551910928093,0.006493952813358312,2.8193309495993537,0.1655357034691775,0.9713277088582214,0.1461999178223853
2025-05,MHB,mhb,contract_balanced,52862,194.0,0.014914551910928093,0.006493952813358312,5.408207548669527,0.17591322053944702,0.9607064997900162,0.06431965043682161
2025-06,DR normal,dr_normal,equal,63678,63678.0,0.014890166654509339,0.006487158248370171,1.9520574631928107,0.04697201454613548,0.9877979836050124,0.033745844599932996
2025-06,DR normal,dr_normal,volume,63678,7106918.0,0.014890166654509339,0.006487158248370171,2.8959997979631655,0.14534770844584172,0.9727168654541953,0.12102412528766529
2025-06,DR normal,dr_normal,contract_balanced,63678,167.0,0.014890166654509339,0.006487158248370171,4.574776020719778,0.13301316824032577,0.9641724126460812,0.05079679828517053
2025-06,DR-AS normal,dras_normal,equal,63678,63678.0,0.014890166654509339,0.006487158248370171,1.9449296942206358,0.047113708962191185,0.988614592166839,0.034543251543576195
2025-06,DR-AS normal,dras_normal,volume,63678,7106918.0,0.014890166654509339,0.006487158248370171,2.7837480258274123,0.15021367911165212,0.9845325357630411,0.135467312339406
2025-06,DR-AS normal,dras_normal,contract_balanced,63678,167.0,0.014890166654509339,0.006487158248370171,4.61679490836354,0.1351386948685927,0.9869655145159696,0.06533512556301205
2025-06,"Beta, no hurdle",beta_no_hurdle,equal,63678,63678.0,0.014890166654509339,0.006487158248370171,1.8663722121335073,0.04752074674910953,0.9884889600804042,0.03473606252814526
